坎,土弓人
均,土心戈一
坐,人人土
坌,金尸竹土
坍,土月卜
坏,土一火
坉,土心山
坒,心心土
垃,土卜廿
坦,土日一
坫,土卜口
坳,土女戈尸
坡,土木竹水
坵,土人一
坷,土一弓口
坯,土一火一
坪,土一火十
坲,土中中弓
坱,土中月大
坢,土火手
坭,土尸心
坤,土中田中
垀,土竹火木
坰,土月口
坩,土廿一
坼,土竹一卜
坴,土金土
坻,土竹心一
坶,土田卜戈
坽,土人戈戈
坨,土十心
垘,土人戈大
垥,土人一口
垵,土十女
垢,土竹一口
垂,竹十廿一
垹,土手十中
垕,竹一口土
垝,土弓一山
垓,土卜女人
垙,土火一山
垛,土竹弓木
垗,土中一人
城,土戈竹尸
垮,土大一尸
垞,土十竹心
垣,土一日一
垠,土日女
垟,土廿手
垤,土一戈土
垚,土土土
型,一弓土
垏,土中手
垌,土月一口
垔,一田土
垿,土戈弓弓
埋,土田土
堲,日中土
埆,土弓月土
埒,土月木戈
垸,土十一山
埂,土一中大
垼,竹水土
堉,土卜戈月
垽,水中土
埌,土戈日女
埁,土山人弓
垺,土月弓木
埔,土戈十月
埃,土戈人大
埇,土弓戈月
垶,土卜廿十
埐,土尸一水
埕,土口竹土
埮,土火火
堎,土土金水
堍,土弓山戈
埰,土月木
埩,土月尸木
埱,土卜火水
埭,土中水
域,土戈口一
埼,土大一口
埣,土卜人十
堔,土月金木
堂,火月口土
培,土卜廿口
埧,土月一金
堋,土月月
埤,土竹竹十
埽,土尸一月
埻,土卜口木
堊,一一土
埲,土手大手
堄,土竹難山
埶,土土大弓戈
堐,土一土土
埠,土竹口十
埬,土木田
堆,土人土
埥,土手一月
基,廿金土
埡,土一中一
埜,木木土
堁,土田木
埸,土日心竹
堀,土尸山山
堅,尸水土
堈,土月廿山
埴,土十月一
埏,土弓大一
執,土十大弓戈
埳,土弓竹難
堌,土田十口
埢,土火手山
堵,土十大日
堳,土日竹山
堿,土戈竹口
堤,土日一人
塈,日山土
報,土十尸中水
堡,人木土
堠,土人弓大
堮,土口口尸
堣,土田中月
堪,土廿一女
堨,土日心女
堥,弓大土
堻,水手土
堷,土卜廿日
堹,土竹十土
堜,土木田火
堝,土月月口
堩,土心一一
堰,土尸日女
堭,土竹日土
堧,土一月大
堯,土土土山
埵,土竹十一
堞,土心廿木
堬,土人一弓
堛,土一口田
場,土日一竹
堸,土竹弓戈
堙,土一田土
堶,土大一月
塑,廿月土
塢,土竹口火
塎,土十金口
填,土十月金
塍,月火手土
塗,水木土
塌,土日尸一
塔,土廿人口
塝,土卜月尸
塉,土火金月
塛,土一田木
塘,土戈中口
塯,土竹竹田
塭,木田人廿
塣,水土土
塋,火火月土
塱,戈月土
堽,土田中一
塥,土一口月
塓,土月日金
塚,土月一人
塞,十廿金土
塤,土口月金
塙,土卜口月
塊,土竹戈
塒,土日土戈
塕,土金戈一
塏,土山一廿
塨,土廿金心
墑,土卜金月
墈,土廿女尸
墘,土十十弓
墎,土卜木中
墇,土卜廿十
塼,土十戈戈
境,土卜廿山
墂,土一田火
塻,土廿日大
塴,土山月月
墋,土戈戈竹
塵,戈心土
墔,土山人土
塹,十中土
墆,土大心月
墊,土戈土
墐,土廿中一
墏,女戈土
塿,土中田女
塺,戈木土
塶,土戈難心
墁,土日田水
塾,卜戈土
塽,土大大大
墉,土戈中月
墅,田弓土
墓,廿日大土
墣,土廿金人
墳,土十廿金
墦,土竹木田
墯,心月土
墮,弓月土
墥,土戈廿土
墬,弓人土
墱,土弓人廿
墩,土卜木大
墠,土口口十
墀,土尸卜手
墡,土廿土口
墫,土廿田戈
墨,田土火土
墜,弓人土
墝,土土土山
增,土金田日
墟,土卜心一
墿,土田中十
墻,土土人田
墼,十水土
墺,土竹月大
墾,月女土
壁,尸十土
壇,土卜田一
壈,土卜田木
壅,卜女土土
壉,土卜心人
墽,土竹尸大
壂,尸水土
壆,竹月土
